"Survey","Quarter","Country","Ship","Gear","SweepLngt","GearExp","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","Valid_Aphia","scientificname"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"12",77,1991,"T",160901,1,"F",2,1,NA,1,NA,6700,".",7500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"12",77,1991,"T",160901,1,"F",2,1,NA,1,NA,6700,".",7700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"15",79,1991,"T",160901,1,"F",1,1,NA,1,NA,680,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"35",87,1991,"T",160901,1,"F",1,1,NA,1,NA,50,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"M",6,1,NA,1,NA,425,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"M",6,1,NA,1,NA,425,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"M",6,1,NA,1,NA,425,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"M",6,1,NA,1,NA,425,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"M",6,1,NA,1,NA,425,".",2200,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"F",4,1,NA,1,NA,245,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"F",4,1,NA,1,NA,245,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"F",4,1,NA,1,NA,245,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"38",96,1991,"T",160901,1,"F",4,1,NA,1,NA,245,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"74",7,1991,"T",160901,1,"M",1,1,NA,1,NA,80,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"73",9,1991,"T",160901,1,"M",1,1,NA,1,NA,65,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"73",9,1991,"T",160901,1,"F",2,1,NA,1,NA,115,".",1800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"73",9,1991,"T",160901,1,"F",2,1,NA,1,NA,115,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"80",5,1991,"T",160901,1,"M",3,1,NA,1,NA,255,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"80",5,1991,"T",160901,1,"M",3,1,NA,1,NA,255,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"80",5,1991,"T",160901,1,"M",3,1,NA,1,NA,255,".",2700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"80",5,1991,"T",160901,1,"F",1,1,NA,1,NA,50,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"67",25,1991,"T",160901,1,"M",1,1,NA,1,NA,25,".",1300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"67",25,1991,"T",160901,1,"F",2,1,NA,1,NA,1400,".",5100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"67",25,1991,"T",160901,1,"F",2,1,NA,1,NA,1400,".",5200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"58",27,1991,"T",160901,1,"M",1,1,NA,1,NA,615,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"57",29,1991,"T",160901,1,"M",2,1,NA,1,NA,480,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"57",29,1991,"T",160901,1,"M",2,1,NA,1,NA,480,".",3600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"59",31,1991,"T",160901,1,"M",1,1,NA,1,NA,165,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"56",33,1991,"T",160901,1,"F",2,1,NA,1,NA,70,".",1700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"56",33,1991,"T",160901,1,"F",2,1,NA,1,NA,70,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"55",35,1991,"T",160901,1,"F",1,1,NA,1,NA,950,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"54",37,1991,"T",160901,1,"M",1,1,NA,1,NA,470,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"54",37,1991,"T",160901,1,"F",2,1,NA,1,NA,1155,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"54",37,1991,"T",160901,1,"F",2,1,NA,1,NA,1155,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"53",39,1991,"T",160901,1,"M",2,1,NA,1,NA,2600,".",4700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"53",39,1991,"T",160901,1,"M",2,1,NA,1,NA,2600,".",6600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"53",39,1991,"T",160901,1,"F",1,1,NA,1,NA,40,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",47,1991,"T",160901,1,"M",1,1,NA,1,NA,210,".",3200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",47,1991,"T",160901,1,"F",1,1,NA,1,NA,385,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"52",43,1991,"T",160901,1,"M",1,1,NA,1,NA,285,".",3600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"52",43,1991,"T",160901,1,"F",1,1,NA,1,NA,500,".",5400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"27",41,1991,"T",160901,1,"F",1,1,NA,1,NA,555,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"46",55,1991,"T",160901,1,"M",1,1,NA,1,NA,360,".",4000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"47",57,1991,"T",160901,1,"M",2,1,NA,1,NA,1895,".",4700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"47",57,1991,"T",160901,1,"M",2,1,NA,1,NA,1895,".",5500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"47",57,1991,"T",160901,1,"F",1,1,NA,1,NA,600,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",63,1991,"T",160901,1,"M",3,1,NA,1,NA,385,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",63,1991,"T",160901,1,"M",3,1,NA,1,NA,385,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",63,1991,"T",160901,1,"M",3,1,NA,1,NA,385,".",3600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",63,1991,"T",160901,1,"F",1,1,NA,1,NA,45,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"M",8,1,NA,1,NA,995,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"M",8,1,NA,1,NA,995,".",2400,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"M",8,1,NA,1,NA,995,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"M",8,1,NA,1,NA,995,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"M",8,1,NA,1,NA,995,".",3000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"M",8,1,NA,1,NA,995,".",3400,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"F",5,1,NA,1,NA,625,".",2300,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"F",5,1,NA,1,NA,625,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"F",5,1,NA,1,NA,625,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,104,1992,"T",160901,1,"F",5,1,NA,1,NA,625,".",3100,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"32F150",50,1992,"W",105883,1,"F",6,1,NA,1,NA,NA,"1",51,2,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"32F150",50,1992,"W",105883,1,"F",6,1,NA,1,NA,NA,"1",56,2,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"32F150",50,1992,"W",105883,1,"F",6,1,NA,1,NA,NA,"1",74,2,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F148",48,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",30,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F148",48,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",43,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F148",48,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",65,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F148",48,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",70,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F247",47,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",40,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F247",47,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",41,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F247",47,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",42,1,105883,"Raja clavata"
"BTS",3,"NED","ISI","BT8",NA,NA,NA,"33F247",47,1992,"W",105883,1,"U",4,1,NA,1,NA,NA,"1",54,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"74",3,1992,"T",160901,1,"M",1,1,NA,1,NA,60,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"74",3,1992,"T",160901,1,"F",2,1,NA,1,NA,145,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"74",3,1992,"T",160901,1,"F",2,1,NA,1,NA,145,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,94,1992,"T",160901,0,"F",3,1,NA,1,NA,260,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,94,1992,"T",160901,0,"F",3,1,NA,1,NA,260,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,94,1992,"T",160901,0,"F",3,1,NA,1,NA,260,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,84,1992,"T",160901,0,"F",1,1,NA,1,NA,60,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,92,1992,"T",160901,0,"M",1,1,NA,1,NA,80,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,92,1992,"T",160901,0,"F",1,1,NA,1,NA,45,".",1800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,87,1992,"T",160901,0,"M",6,1,NA,1,NA,1200,".",2100,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,87,1992,"T",160901,0,"M",6,1,NA,1,NA,1200,".",2200,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,87,1992,"T",160901,0,"M",6,1,NA,1,NA,1200,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,87,1992,"T",160901,0,"M",6,1,NA,1,NA,1200,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,87,1992,"T",160901,0,"F",3,1,NA,1,NA,420,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,87,1992,"T",160901,0,"F",3,1,NA,1,NA,420,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,87,1992,"T",160901,0,"F",3,1,NA,1,NA,420,".",3000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"66",6,1992,"T",160901,1,"M",3,1,NA,1,NA,165,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"66",6,1992,"T",160901,1,"M",3,1,NA,1,NA,165,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"66",6,1992,"T",160901,1,"M",3,1,NA,1,NA,165,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"66",6,1992,"T",160901,1,"F",1,1,NA,1,NA,60,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,85,1992,"T",160901,0,"M",1,1,NA,1,NA,105,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"65",5,1992,"T",160901,1,"M",1,1,NA,1,NA,20,".",1600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,93,1992,"T",160901,0,"M",1,1,NA,1,NA,60,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"63",7,1992,"T",160901,1,"M",4,1,NA,1,NA,430,".",1600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"63",7,1992,"T",160901,1,"M",4,1,NA,1,NA,430,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"63",7,1992,"T",160901,1,"M",4,1,NA,1,NA,430,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"63",7,1992,"T",160901,1,"M",4,1,NA,1,NA,430,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"63",7,1992,"T",160901,1,"F",2,1,NA,1,NA,635,".",3300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"63",7,1992,"T",160901,1,"F",2,1,NA,1,NA,635,".",3600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"56",16,1992,"T",160901,1,"F",1,1,NA,1,NA,75,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,97,1992,"T",160901,0,"M",1,1,NA,1,NA,95,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"64",8,1992,"T",160901,1,"F",1,1,NA,1,NA,470,".",4000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"M",14,1,NA,1,NA,565,".",1600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"M",14,1,NA,1,NA,565,".",1700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"M",14,1,NA,1,NA,565,".",1800,3,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"M",14,1,NA,1,NA,565,".",1900,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"M",14,1,NA,1,NA,565,".",2000,6,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"M",14,1,NA,1,NA,565,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"F",8,1,NA,1,NA,400,".",1700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"F",8,1,NA,1,NA,400,".",1800,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"F",8,1,NA,1,NA,400,".",1900,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"F",8,1,NA,1,NA,400,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"F",8,1,NA,1,NA,400,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"45",30,1992,"T",160901,1,"F",8,1,NA,1,NA,400,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"61",10,1992,"T",160901,1,"F",1,1,NA,1,NA,20,".",1500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"58",13,1992,"T",160901,1,"M",1,1,NA,1,NA,315,".",3600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"58",13,1992,"T",160901,1,"F",2,1,NA,1,NA,990,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"58",13,1992,"T",160901,1,"F",2,1,NA,1,NA,990,".",4700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",23,1992,"T",160901,1,"M",3,1,NA,1,NA,510,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",23,1992,"T",160901,1,"M",3,1,NA,1,NA,510,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",23,1992,"T",160901,1,"M",3,1,NA,1,NA,510,".",3100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",23,1992,"T",160901,1,"F",3,1,NA,1,NA,400,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",23,1992,"T",160901,1,"F",3,1,NA,1,NA,400,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"49",23,1992,"T",160901,1,"F",3,1,NA,1,NA,400,".",3000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"44",29,1992,"T",160901,1,"M",1,1,NA,1,NA,240,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"44",29,1992,"T",160901,1,"F",1,1,NA,1,NA,550,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"53",19,1992,"T",160901,1,"M",1,1,NA,1,NA,1100,".",5200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"70",61,1992,"T",160901,1,"M",1,1,NA,1,NA,395,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",31,1992,"T",160901,1,"M",4,1,NA,1,NA,270,".",1900,2,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",31,1992,"T",160901,1,"M",4,1,NA,1,NA,270,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",31,1992,"T",160901,1,"M",4,1,NA,1,NA,270,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",31,1992,"T",160901,1,"F",3,1,NA,1,NA,330,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",31,1992,"T",160901,1,"F",3,1,NA,1,NA,330,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"43",31,1992,"T",160901,1,"F",3,1,NA,1,NA,330,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"47",28,1992,"T",160901,1,"M",1,1,NA,1,NA,710,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"47",28,1992,"T",160901,1,"F",1,1,NA,1,NA,815,".",5100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"60",9,1992,"T",160901,1,"F",1,1,NA,1,NA,85,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"51",22,1992,"T",160901,1,"M",1,1,NA,1,NA,1215,".",5600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"67",12,1992,"T",160901,1,"M",1,1,NA,1,NA,320,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"67",12,1992,"T",160901,1,"F",2,1,NA,1,NA,115,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"67",12,1992,"T",160901,1,"F",2,1,NA,1,NA,115,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"50",24,1992,"T",160901,1,"F",1,1,NA,1,NA,3800,".",8200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"42",32,1992,"T",160901,1,"M",1,1,NA,1,NA,30,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"42",32,1992,"T",160901,1,"F",1,1,NA,1,NA,3800,".",8200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"41",68,1992,"T",160901,1,"M",1,1,NA,1,NA,550,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"17",73,1992,"T",160901,1,"M",1,1,NA,1,NA,400,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"17",73,1992,"T",160901,1,"F",3,1,NA,1,NA,1840,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"17",73,1992,"T",160901,1,"F",3,1,NA,1,NA,1840,".",4700,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"17",73,1992,"T",160901,1,"F",3,1,NA,1,NA,1840,".",4800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"16",72,1992,"T",160901,1,"M",1,1,NA,1,NA,230,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"33",71,1992,"T",160901,1,"M",1,1,NA,1,NA,380,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"19",56,1992,"T",160901,1,"F",2,1,NA,1,NA,75,".",1600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"19",56,1992,"T",160901,1,"F",2,1,NA,1,NA,75,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"15",50,1992,"T",160901,1,"M",1,1,NA,1,NA,625,".",4600,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"15",50,1992,"T",160901,1,"F",3,1,NA,1,NA,2160,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"15",50,1992,"T",160901,1,"F",3,1,NA,1,NA,2160,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"15",50,1992,"T",160901,1,"F",3,1,NA,1,NA,2160,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"8",42,1992,"T",160901,1,"F",1,1,NA,1,NA,560,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"21",54,1992,"T",160901,1,"F",3,1,NA,1,NA,150,".",1800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"21",54,1992,"T",160901,1,"F",3,1,NA,1,NA,150,".",2000,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"21",54,1992,"T",160901,1,"F",3,1,NA,1,NA,150,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,"11",53,1992,"T",160901,1,"M",1,1,NA,1,NA,245,".",3200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,86,1992,"T",160901,0,"M",6,1,NA,1,NA,555,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,86,1992,"T",160901,0,"M",6,1,NA,1,NA,555,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,86,1992,"T",160901,0,"M",6,1,NA,1,NA,555,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,86,1992,"T",160901,0,"M",6,1,NA,1,NA,555,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,86,1992,"T",160901,0,"M",6,1,NA,1,NA,555,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,86,1992,"T",160901,0,"M",6,1,NA,1,NA,555,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","COR","BT4A",NA,NA,NA,NA,86,1992,"T",160901,0,"F",2,1,NA,1,NA,85,".",1900,2,105883,"Raja clavata"
